"bin","bbl"
1005978,1004400003
1083482,1004400001
1083481,1004400001
1077674,1004400001
1077673,1004400001
1005977,1004390030
1077672,1004390028
1077671,1004390028
1077670,1004390028
1005974,1004390017
1005973,1004390009
1005972,1004390008
1005971,1004390007
1005970,1004390006
1005969,1004390005
1005968,1004390004
1005967,1004390003
1005966,1004390002
1077668,1004390001
1077654,1004390001
1005937,1004387502
1005943,1004387501
1005965,1004380053
1005964,1004380052
1005963,1004380051
1005962,1004380050
1005961,1004380049
1005960,1004380048
1005959,1004380047
1005958,1004380046
1005957,1004380045
1005956,1004380044
1005955,1004380043
1005954,1004380042
1005953,1004380041
1005952,1004380040
1005951,1004380039
1005950,1004380038
1088383,1004380032
1005949,1004380032
1005948,1004380031
1005947,1004380030
1005946,1004380029
1005945,1004380028
1005944,1004380027
1076973,1004380025
1076972,1004380025
1076971,1004380024
1076970,1004380024
1005942,1004380023
1005941,1004380022
1005940,1004380021
1005939,1004380020
1087563,1004380018
1076969,1004380015
1076968,1004380015
1076967,1004380014
1076966,1004380014
1005936,1004380013
1005935,1004380012
1086615,1004380010
1005934,1004380010
1077667,1004380009
1077666,1004380009
1005933,1004380008
1082526,1004380006
1077664,1004380006
1005932,1004380005
1005931,1004380004
1005930,1004380003
1005929,1004380002
1077662,1004380001
1077661,1004380001
1087904,1004377502
1005905,1004377501
1084901,1004370108
1005928,1004370108
1005927,1004370047
1005926,1004370046
1005925,1004370045
1005924,1004370044
1005923,1004370043
1005922,1004370042
1005921,1004370041
1005920,1004370040
1005919,1004370039
1005918,1004370038
1005917,1004370037
1005916,1004370036
1077659,1004370035
1077648,1004370035
1005915,1004370034
1005914,1004370033
1077656,1004370031
1077655,1004370031
1077653,1004370030
1077647,1004370030
1076871,1004370029
1076870,1004370029
1005913,1004370028
1077651,1004370027
1077643,1004370027
1005912,1004370025
1005911,1004370024
1005910,1004370023
1005909,1004370021
1005908,1004370020
1005907,1004370019
1005906,1004370018
1076961,1004370016
1076960,1004370016
1005904,1004370015
1005902,1004370013
1005901,1004370012
1005900,1004370010
1005899,1004370009
1005898,1004370008
1005897,1004370007
1005896,1004370006
1005895,1004370005
1005894,1004370001
1005866,1004367501
1005893,1004360060
1005892,1004360057
1005891,1004360056
1084569,1004360052
1082476,1004360052
1077650,1004360052
1077649,1004360052
1005890,1004360050
1005889,1004360048
1005888,1004360044
1005887,1004360042
1005886,1004360041
1005885,1004360040
1005884,1004360039
1005883,1004360037
1005882,1004360036
1005881,1004360034
1084900,1004360030
1084384,1004360030
1082477,1004360030
1077642,1004360029
1077639,1004360029
1005880,1004360028
1005879,1004360027
1005878,1004360026
1005877,1004360025
1005876,1004360024
1005875,1004360023
1005874,1004360022
1005873,1004360020
1005872,1004360019
1005871,1004360018
1005870,1004360017
1005869,1004360016
1005868,1004360014
1005867,1004360012
1005865,1004360009
1005864,1004360008
1005863,1004360007
1005862,1004360005
1005861,1004360004
1005860,1004360003
1005859,1004360002
1005858,1004360001
1005857,1004350057
1005856,1004350056
1005855,1004350055
1005854,1004350054
1005853,1004350053
1005852,1004350052
1005851,1004350049
1005850,1004350048
1005849,1004350045
1005848,1004350043
1066657,1004350042
1005847,1004350041
1005846,1004350040
1005845,1004350039
1005844,1004350038
1077645,1004350037
1077644,1004350037
1005843,1004350036
1005842,1004350035
1005841,1004350034
1005840,1004350033
1005839,1004350032
1005838,1004350031
1005837,1004350030
1005836,1004350029
1005835,1004350028
1005834,1004350027
1005833,1004350025
1005832,1004350024
1005831,1004350023
1005830,1004350022
1005829,1004350021
1005828,1004350019
1088382,1004350016
1005827,1004350016
1005826,1004350015
1005825,1004350014
1005824,1004350013
1005823,1004350012
1005822,1004350011
1005821,1004350010
1005820,1004350009
1005819,1004350008
1005818,1004350007
1005817,1004350006
1005816,1004350005
1005815,1004350004
1083479,1004350002
1083478,1004350002
1005814,1004350001
1005808,1004347505
1005792,1004347504
1005770,1004347503
1005790,1004347502
1005793,1004347501
1005813,1004340136
1005812,1004340055
1005811,1004340054
1005810,1004340053
1005809,1004340051
1005807,1004340049
1088381,1004340046
1005806,1004340046
1005805,1004340045
1005804,1004340044
1005803,1004340043
1005802,1004340042
1005801,1004340041
1005800,1004340040
1005799,1004340039
1005798,1004340038
1005797,1004340037
1005796,1004340036
1005795,1004340035
1005794,1004340034
1083477,1004340033
1005791,1004340029
1005789,1004340026
1005788,1004340025
1005787,1004340024
1005786,1004340023
1077641,1004340021
1077636,1004340021
1005785,1004340020
1005784,1004340019
1005783,1004340017
1005782,1004340016
1005781,1004340015
1005780,1004340014
1005779,1004340013
1005778,1004340012
1005777,1004340011
1089397,1004340010
1005776,1004340009
1005775,1004340008
1005774,1004340007
1005773,1004340006
1005772,1004340005
1005771,1004340003
1005769,1004340001
1005763,1004327502
1005764,1004327501
1005768,1004320035
1005767,1004320034
1077561,1004320001
1077560,1004320001
1077559,1004320001
1077558,1004320001
1077557,1004320001
1005762,1004310031
1005761,1004310025
1088212,1004310020
1005760,1004310014
1005759,1004310001
1077959,1004300010
1077958,1004300010
1077956,1004300010
1077955,1004300010
1077953,1004300010
1077952,1004300010
1077949,1004300010
1077948,1004300010
1077945,1004300010
1077944,1004300010
1005758,1004300001
1005757,1004290064
1005756,1004290049
1005755,1004290047
1005754,1004290045
1005753,1004290043
1005752,1004290042
1083476,1004290041
1005751,1004290040
1005750,1004290039
1005749,1004290038
1005748,1004290037
1079735,1004290035
1079734,1004290035
1079096,1004290035
1005747,1004290034
1005746,1004290033
1005745,1004290029
1005744,1004290028
1005743,1004290021
1005742,1004290020
1005741,1004290019
1005740,1004290018
1005739,1004290017
1005738,1004290016
1005737,1004290015
1005736,1004290014
1079728,1004290012
1079727,1004290012
1079090,1004290012
1005735,1004290009
1005734,1004290008
1005733,1004290007
1005732,1004290005
1005731,1004290004
1005730,1004290002
1083474,1004290001
1083473,1004290001
1078068,1004277503
1078071,1004277502
1078064,1004277501
1087241,1004270030
1078070,1004270012
1078069,1004270011
1078066,1004270009
1078074,1004270007
1078063,1004270006
1078062,1004270002
1005700,1004267501
1005728,1004260047
1005727,1004260046
1005726,1004260044
1005725,1004260043
1084641,1004260038
1005724,1004260037
1005723,1004260035
1005722,1004260034
1005721,1004260033
1005720,1004260031
1005719,1004260029
1005718,1004260028
1005717,1004260027
1005716,1004260026
1005715,1004260025
1087361,1004260024
1077248,1004260023
1077247,1004260023
1077245,1004260022
1005714,1004260021
1005713,1004260020
1005712,1004260017
1005711,1004260016
1005710,1004260015
1005709,1004260012
1005708,1004260010
1086613,1004260009
1005707,1004260009
1005706,1004260008
1089461,1004260005
1005704,1004260005
1005703,1004260004
1005702,1004260003
1005701,1004260002
1087252,1004257503
1087253,1004257502
1079085,1004257501
1079084,1004257501
1005699,1004250043
1077635,1004250041
1077631,1004250041
1005698,1004250040
1005697,1004250039
1005696,1004250038
1005695,1004250037
1005694,1004250036
1005693,1004250035
1005692,1004250033
1005691,1004250032
1005690,1004250031
1079724,1004250030
1079087,1004250030
1088380,1004250028
1079722,1004250028
1079721,1004250028
1079086,1004250028
1005689,1004250026
1005687,1004250023
1005686,1004250021
1005685,1004250019
1005684,1004250016
1066653,1004250014
1005683,1004250014
1005682,1004250014
1005681,1004250013
1005679,1004250008
1005678,1004250006
1005673,1004250001
1005652,1004247501
1005672,1004240040
1005671,1004240038
1005670,1004240037
1005669,1004240035
1005668,1004240032
1005667,1004240031
1084898,1004240029
1005666,1004240029
1005665,1004240028
1005664,1004240027
1005663,1004240026
1005662,1004240012
1005661,1004240011
1005660,1004240010
1005659,1004240008
1005658,1004240007
1005657,1004240006
1005656,1004240005
1005655,1004240004
1005654,1004240003
1005653,1004240002
1005630,1004237501
1005651,1004230126
1005650,1004230030
1005649,1004230029
1005648,1004230028
1005647,1004230027
1079719,1004230026
1079083,1004230026
1005646,1004230025
1005645,1004230022
1005644,1004230021
1005643,1004230020
1077633,1004230019
1077632,1004230019
1088379,1004230018
1005642,1004230018
1005641,1004230017
1005640,1004230016
1005639,1004230012
1005638,1004230012
1005637,1004230012
1005636,1004230011
1005635,1004230009
1005634,1004230008
1005633,1004230007
1005632,1004230007
1005631,1004230005
1005629,1004230003
1005628,1004230002
1005627,1004230001
1005620,1004227502
1066640,1004227501
1005626,1004220072
1005625,1004220064
1005624,1004220062
1005623,1004220060
1005621,1004220057
1087360,1004220056
1005619,1004220053
1005618,1004220049
1005617,1004220048
1087359,1004220047
1005616,1004220046
1005615,1004220045
1005614,1004220044
1075911,1004217502
1075912,1004217501
1084897,1004210082
1005612,1004210080
1005611,1004210078
1005610,1004210075
1005608,1004210061
1082525,1004210060
1077627,1004210060
1077630,1004210052
1077629,1004210052
1077628,1004210052
1005607,1004210051
1087564,1004210049
1084640,1004210044
1005605,1004210043
1087549,1004207501
1005604,1004200074
1082505,1004200070
1079718,1004200070
1079717,1004200070
1075907,1004200068
1005602,1004200062
1005601,1004200047
1005599,1004200046
1087323,1004200045
1005598,1004200044
1005597,1004200043
1079716,1004200001
1079081,1004200001
1066637,1004197501
1075906,1004190075
1005596,1004190073
1087358,1004190072
1005595,1004190071
1005594,1004190070
1005593,1004190069
1005592,1004190068
1005591,1004190066
1005590,1004190065
1005589,1004190063
1005588,1004190049
1005587,1004190048
1005586,1004190047
1005585,1004190046
1005584,1004190045
1005583,1004190040
1086185,1004187501
1082530,1004180058
1079715,1004180058
1005582,1004180057
1005581,1004180056
1005580,1004180055
1005579,1004180054
1005578,1004180053
1005577,1004180052
1005576,1004180051
1005575,1004180050
1005574,1004180048
1005573,1004180047
1005572,1004180046
1005570,1004180044
1005569,1004180043
1005568,1004180042
1005567,1004180040
1005566,1004180039
1005565,1004180037
1087357,1004180036
1005564,1004180035
1005563,1004180034
1005562,1004180033
1005561,1004180032
1005560,1004180031
1086508,1004180001
1087667,1004177501
1005544,1004170076
1005559,1004170074
1087668,1004170072
1079714,1004170070
1079079,1004170070
1005558,1004170068
1005557,1004170067
1005556,1004170066
1005555,1004170065
1005554,1004170064
1005550,1004170060
1005549,1004170058
1005548,1004170056
1005547,1004170056
1005546,1004170054
1077626,1004170053
1077625,1004170053
1005543,1004170019
1005542,1004170018
1005541,1004170013
1005540,1004170012
1005539,1004170011
1005538,1004170010
1005537,1004170001
1087123,1004167502
1005515,1004167501
1005536,1004160069
1005535,1004160068
1005534,1004160067
1005533,1004160066
1005532,1004160065
1005531,1004160064
1005530,1004160063
1005529,1004160062
1005528,1004160061
1005527,1004160059
1088499,1004160058
1005525,1004160057
1005524,1004160056
1005523,1004160055
1005522,1004160053
1005521,1004160039
1005520,1004160038
1005519,1004160036
1005516,1004160032
1005514,1004160028
1005513,1004160027
1005512,1004160025
1005511,1004160024
1005510,1004160023
1076869,1004160022
1076868,1004160022
1005509,1004160020
1077638,1004160001
1077637,1004160001
1089284,1004159999
1087060,1004157502
1005479,1004157501
1005508,1004150078
1005506,1004150076
1005505,1004150074
1079078,1004150072
1079077,1004150072
1005504,1004150071
1005503,1004150070
1005502,1004150069
1005501,1004150068
1088498,1004150067
1088497,1004150066
1066636,1004150065
1066635,1004150063
1005498,1004150063
1089294,1004150062
1005497,1004150062
1005496,1004150061
1079711,1004150041
1005494,1004150035
1005493,1004150033
1005492,1004150032
1005491,1004150031
1005490,1004150030
1005489,1004150027
1005488,1004150025
1005487,1004150024
1005486,1004150023
1005485,1004150022
1005484,1004150020
1005483,1004150018
1077624,1004150012
1077623,1004150012
1005482,1004150011
1089458,1004150010
1005481,1004150009
1005480,1004150007
1079708,1004150003
1005459,1004147501
1005478,1004140062
1005477,1004140061
1079707,1004140059
1079706,1004140059
1005476,1004140058
1005475,1004140057
1005474,1004140056
1005473,1004140055
1005472,1004140054
1005471,1004140051
1005470,1004140050
1005469,1004140032
1005468,1004140031
1005467,1004140030
1005466,1004140028
1005465,1004140027
1084894,1004140025
1005464,1004140025
1005463,1004140024
1005462,1004140023
1005461,1004140022
1005460,1004140021
1005458,1004140019
1005457,1004140018
1005456,1004140005
1005455,1004140004
1005454,1004140003
1005453,1004140002
1005452,1004140001
1077622,1004137502
1077619,1004137502
1075886,1004137501
1005451,1004130051
1005450,1004130050
1005449,1004130049
1005448,1004130045
1005447,1004130043
1005444,1004130029
1005443,1004130028
1005442,1004130026
1005441,1004130025
1005440,1004130023
1005439,1004130019
1005438,1004130018
1005437,1004130017
1005436,1004130014
1005435,1004130012
1005434,1004130010
1005433,1004130008
1005432,1004130006
1005431,1004130004
1005430,1004130002
1005429,1004130001
1005400,1004127502
1005388,1004127501
1005428,1004120076
1005427,1004120075
1083471,1004120074
1083472,1004120073
1083470,1004120073
1005426,1004120072
1005425,1004120070
1005424,1004120062
1005423,1004120061
1005422,1004120058
1087955,1004120053
1087953,1004120048
1084893,1004120046
1005417,1004120046
1005416,1004120045
1005415,1004120044
1005414,1004120043
1005413,1004120042
1005412,1004120041
1005411,1004120040
1005410,1004120036
1005409,1004120035
1005408,1004120034
1005407,1004120033
1005406,1004120032
1005403,1004120029
1005402,1004120028
1005401,1004120027
1005399,1004120021
1005398,1004120016
1005397,1004120014
1005396,1004120013
1005395,1004120012
1005394,1004120011
1005393,1004120010
1005392,1004120009
1005391,1004120008
1005387,1004120002
1005386,1004120001
1083465,1004117504
1005378,1004117503
1005353,1004117502
1005380,1004117501
1005385,1004110075
1005384,1004110073
1005383,1004110072
1005382,1004110071
1005381,1004110070
1005379,1004110068
1005377,1004110065
1005376,1004110064
1005375,1004110063
1077621,1004110061
1077620,1004110061
1005374,1004110060
1079704,1004110058
1079703,1004110058
1079672,1004110058
1083468,1004110054
1083466,1004110054
1087887,1004110053
1083467,1004110052
1079701,1004110050
1079700,1004110050
1079699,1004110050
1077109,1004110045
1077108,1004110045
1077107,1004110045
1077106,1004110045
1005372,1004110045
1005371,1004110045
1005370,1004110044
1005369,1004110042
1005368,1004110041
1005367,1004110039
1005366,1004110038
1005365,1004110037
1005364,1004110036
1005363,1004110034
1084639,1004110033
1005361,1004110032
1005360,1004110031
1005359,1004110029
1005358,1004110027
1005356,1004110024
1005355,1004110023
1005354,1004110021
1005351,1004110018
1005350,1004110016
1005349,1004110015
1005348,1004110012
1005347,1004110011
1005346,1004110010
1005345,1004110009
1077190,1004110008
1077189,1004110008
1077188,1004110007
1077187,1004110007
1077186,1004110006
1077185,1004110006
1088378,1004110005
1005344,1004110005
1005343,1004110004
1005342,1004110003
1005341,1004110002
1005340,1004110001
1005320,1004107501
1075628,1004100071
1077345,1004100069
1075884,1004100068
1005338,1004100067
1087565,1004100064
1005335,1004100062
1005334,1004100055
1005333,1004100054
1005332,1004100053
1005331,1004100052
1005330,1004100051
1075677,1004100050
1075676,1004100048
1084889,1004100047
1005329,1004100046
1005328,1004100044
1005327,1004100043
1005326,1004100038
1005325,1004100037
1005323,1004100034
1005322,1004100033
1005321,1004100032
1005319,1004100025
1005318,1004100024
1005317,1004100023
1005316,1004100022
1005315,1004100021
1005314,1004100020
1005313,1004100018
1005312,1004100017
1005311,1004100016
1005310,1004100012
1005309,1004100011
1005308,1004100010
1005307,1004100009
1005306,1004100008
1005305,1004100007
1005304,1004100004
1005303,1004100002
1005302,1004100001
1005287,1004097501
1066629,1004090060
1005301,1004090053
1005300,1004090043
1005299,1004090041
1082501,1004090039
1079382,1004090039
1005298,1004090034
1005297,1004090033
1005296,1004090031
1005295,1004090029
1005294,1004090027
1005293,1004090026
1005292,1004090023
1005291,1004090022
1005290,1004090020
1005289,1004090017
1005288,1004090005
1005286,1004090003
1005285,1004090002
1005284,1004090001
1005278,1004087502
1079689,1004087501
1005283,1004080030
1088619,1004080028
1081938,1004080028
1088496,1004080026
1079694,1004080024
1079693,1004080024
1079692,1004080024
1005281,1004080022
1081944,1004080021
1081942,1004080021
1005280,1004080020
1005279,1004080019
1005277,1004080014
1005276,1004080013
1005275,1004080011
1005274,1004080010
1005273,1004080009
1005272,1004080008
1005271,1004080007
1005270,1004080006
1005269,1004080005
1005268,1004080004
1005267,1004080003
1005266,1004080002
1081943,1004080001
1086159,1004077502
1084892,1004077501
1084891,1004077501
1084890,1004077501
1066627,1004077501
1005262,1004070054
1005261,1004070053
1005260,1004070052
1087434,1004070047
1005259,1004070046
1005258,1004070045
1005257,1004070044
1005256,1004070043
1005255,1004070042
1075883,1004070041
1005254,1004070040
1005253,1004070038
1005252,1004070037
1005251,1004070036
1005250,1004070035
1005249,1004070034
1005248,1004070032
1005247,1004070031
1005246,1004070029
1005245,1004070028
1005244,1004070027
1005243,1004070026
1005242,1004070025
1005263,1004070022
1005241,1004070022
1005240,1004070022
1005239,1004070018
1005238,1004070008
1005237,1004070008
1005236,1004070008
1005235,1004070008
1005234,1004070008
1076875,1004070006
1076874,1004070006
1077618,1004070005
1077617,1004070005
1089863,1004067503
1005228,1004067502
1005216,1004067501
1005233,1004060063
1005232,1004060062
1076992,1004060061
1076991,1004060061
1086129,1004060060
1076994,1004060059
1076993,1004060059
1076995,1004060058
1076998,1004060057
1076997,1004060057
1005231,1004060056
1083460,1004060055
1083459,1004060055
1005230,1004060054
1005229,1004060053
1083458,1004060050
1083455,1004060050
1088213,1004060048
1005227,1004060047
1005226,1004060045
1005225,1004060044
1084887,1004060042
1005224,1004060042
1005223,1004060040
1005222,1004060039
1005219,1004060036
1005218,1004060035
1083454,1004060034
1083453,1004060034
1083452,1004060034
1083451,1004060034
1083450,1004060034
1005217,1004060032
1005215,1004060029
1005214,1004060027
1005213,1004060024
1005212,1004060021
1005211,1004060020
1005210,1004060019
1005209,1004060018
1005208,1004060015
1005207,1004060014
1077005,1004060013
1077004,1004060013
1005206,1004060012
1005205,1004060011
1005204,1004060009
1005203,1004060008
1005202,1004060007
1005201,1004060006
1005200,1004060005
1005199,1004060004
1005198,1004060003
1005197,1004060002
1005196,1004060001
1087059,1004057504
1088377,1004057503
1088376,1004057503
1085819,1004057503
1085776,1004057502
1005195,1004050058
1005194,1004050057
1005193,1004050053
1005192,1004050051
1005189,1004050047
1005188,1004050046
1089794,1004050045
1076977,1004050042
1076975,1004050042
1005186,1004050041
1005185,1004050039
1086608,1004050035
1005182,1004050035
1005181,1004050034
1005180,1004050033
1084886,1004050031
1005178,1004050031
1005174,1004050017
1005173,1004050016
1005172,1004050015
1005171,1004050014
1005170,1004050013
1005169,1004050012
1005168,1004050010
1005167,1004050009
1005166,1004050008
1005165,1004050007
1083447,1004050005
1083446,1004050005
1083445,1004050005
1083444,1004050005
1086128,1004050001
1005164,1004040060
1077616,1004040059
1077612,1004040059
1005163,1004040058
1005162,1004040057
1005161,1004040056
1005160,1004040055
1076963,1004040054
1076962,1004040054
1005159,1004040053
1005158,1004040052
1005157,1004040051
1005156,1004040050
1005155,1004040049
1005154,1004040048
1005153,1004040047
1005152,1004040046
1005151,1004040045
1005150,1004040044
1082472,1004040043
1077615,1004040043
1005149,1004040042
1005148,1004040041
1005147,1004040039
1005146,1004040038
1005145,1004040037
1005144,1004040036
1005143,1004040035
1005142,1004040034
1005141,1004040033
1005140,1004040032
1005139,1004040031
1005138,1004040030
1088214,1004040029
1005137,1004040028
1005136,1004040027
1005135,1004040026
1005134,1004040025
1005133,1004040023
1005132,1004040021
1005131,1004040018
1005130,1004040017
1005129,1004040016
1005128,1004040014
1005127,1004040013
1005126,1004040012
1005125,1004040011
1005124,1004040010
1005123,1004040009
1084532,1004040006
1083148,1004040006
1076974,1004040006
1005122,1004040005
1005121,1004040004
1005120,1004040002
1005119,1004040001
1088375,1004030001
1005115,1004027502
1005082,1004027501
1005118,1004020064
1005117,1004020063
1005116,1004020062
1005114,1004020060
1005113,1004020059
1005112,1004020057
1005111,1004020056
1005110,1004020055
1005109,1004020054
1005108,1004020053
1005107,1004020052
1005106,1004020051
1005105,1004020050
1005104,1004020049
1005103,1004020048
1005102,1004020047
1081921,1004020045
1081918,1004020045
1005101,1004020044
1077614,1004020043
1077613,1004020043
1005100,1004020042
1005099,1004020041
1005098,1004020040
1005097,1004020039
1005096,1004020037
1005095,1004020036
1005094,1004020034
1005093,1004020032
1005092,1004020029
1005091,1004020028
1005090,1004020027
1005089,1004020026
1005088,1004020025
1005087,1004020023
1005086,1004020021
1005085,1004020019
1005084,1004020015
1005083,1004020011
1005081,1004020003
1083269,1004020001
1077611,1004020001
1077603,1004020001
1005080,1004010060
1005079,1004010059
1005078,1004010058
1005077,1004010057
1005076,1004010056
1005075,1004010055
1005074,1004010054
1005073,1004010053
1005072,1004010052
1005071,1004010051
1005070,1004010050
1005069,1004010049
1005068,1004010048
1005067,1004010047
1087322,1004010046
1005063,1004010042
1005062,1004010041
1089228,1004010038
1005061,1004010030
1005060,1004010029
1005059,1004010028
1005058,1004010027
1005057,1004010026
1005056,1004010024
1005055,1004010023
1005054,1004010022
1005053,1004010021
1005052,1004010020
1005051,1004010019
1005050,1004010018
1005049,1004010017
1005048,1004010015
1005047,1004010014
1005046,1004010013
1005045,1004010012
1081925,1004010001
1081924,1004010001
1081923,1004010001
1005044,1004000061
1005043,1004000060
1005042,1004000059
1005041,1004000058
1005040,1004000057
1005039,1004000056
1005038,1004000055
1005037,1004000054
1005036,1004000053
1005035,1004000052
1005034,1004000050
1005033,1004000049
1005032,1004000048
1005031,1004000047
1005030,1004000045
1005029,1004000044
1077640,1004000042
1077634,1004000042
1005028,1004000039
1005027,1004000038
1005026,1004000031
1005025,1004000026
1005024,1004000024
1088695,1004000021
1005022,1004000020
1005021,1004000019
1005020,1004000018
1005019,1004000017
1005018,1004000016
1005017,1004000015
1005016,1004000014
1005015,1004000013
1005014,1004000012
1005013,1004000011
1005012,1004000010
1005011,1004000009
1005010,1004000001
1004993,1003997502
1075879,1003997501
1005009,1003990058
1005008,1003990051
1005007,1003990050
1005006,1003990049
1005005,1003990047
1005004,1003990044
1005003,1003990043
1005002,1003990041
1005001,1003990040
1005000,1003990039
1004999,1003990038
1004998,1003990037
1004997,1003990036
1004996,1003990035
1004995,1003990033
1004994,1003990030
1004992,1003990026
1004991,1003990024
1081927,1003990020
1004990,1003990011
1004989,1003990008
1084788,1003990001
1075876,1003987502
1083436,1003987501
1083435,1003987501
1004986,1003980066
1004961,1003980066
1004985,1003980061
1077602,1003980058
1077506,1003980058
1082475,1003980055
1077505,1003980055
1004984,1003980053
1004983,1003980052
1066585,1003980051
1004979,1003980045
1004978,1003980043
1004976,1003980035
1004975,1003980033
1004974,1003980032
1004973,1003980031
1004972,1003980029
1004971,1003980026
1004970,1003980025
1004969,1003980024
1004968,1003980022
1004967,1003980018
1084535,1003980015
1084534,1003980015
1077501,1003980015
1077500,1003980015
1077499,1003980015
1077498,1003980015
1004966,1003980008
1004965,1003980006
1004964,1003980005
1004963,1003980004
1004962,1003980002
1084885,1003977502
1066563,1003977501
1075675,1003970065
1004960,1003970063
1004959,1003970038
1004958,1003970035
1004956,1003970033
1004953,1003970029
1004952,1003970027
1004951,1003970026
1004950,1003970025
1077497,1003970022
1077488,1003970022
1079062,1003970019
1004948,1003970018
1087435,1003970015
1004947,1003970012
1004946,1003970011
1077495,1003970007
1077494,1003970007
1083434,1003970006
1088495,1003967501
1004945,1003960029
1004944,1003960028
1004943,1003960027
1004942,1003960026
1084884,1003960020
1084883,1003960020
1084882,1003960020
1084881,1003960020
1084880,1003960020
1004936,1003960020
1077503,1003960010
1077502,1003960010
1004935,1003960009
1004934,1003960007
1004933,1003960006
1004932,1003960005
1004931,1003960004
1004930,1003960003
1082803,1003950022
1004927,1003950012
1079061,1003950009
1076879,1003950007
1076878,1003950007
1076877,1003950006
1076876,1003950006
1077492,1003950003
1077464,1003950003
1004926,1003950001
1087895,1003947505
1004921,1003947504
1085808,1003947503
1088370,1003947502
1088369,1003947502
1085795,1003947502
1066552,1003947501
1004925,1003940066
1004924,1003940065
1004923,1003940064
1004922,1003940063
1004920,1003940058
1004919,1003940057
1004918,1003940053
1004917,1003940052
1004916,1003940050
1077487,1003940048
1077459,1003940048
1004914,1003940044
1084879,1003940041
1004913,1003940041
1004912,1003940038
1004911,1003940037
1004910,1003940036
1004909,1003940034
1004908,1003940032
1079381,1003940028
1079054,1003940028
1079053,1003940012
1004906,1003940005
1004905,1003940004
1004904,1003940003
1088217,1003940002
1004903,1003940001
1088368,1003937501
1088367,1003937501
1004902,1003930061
1078014,1003930056
1004901,1003930055
1004900,1003930051
1004899,1003930049
1087356,1003930048
1004898,1003930047
1087321,1003930046
1076965,1003930045
1076964,1003930045
1004897,1003930040
1004896,1003930039
1004895,1003930038
1004894,1003930037
1004893,1003930036
1004892,1003930035
1004891,1003930034
1004890,1003930033
1088356,1003930025
1004887,1003930025
1004886,1003930023
1004885,1003930022
1004884,1003930021
1004883,1003930019
1004882,1003930018
1004881,1003930016
1078019,1003930014
1078018,1003930014
1078017,1003930014
1004880,1003930011
1004879,1003930010
1004878,1003930009
1004877,1003930008
1004876,1003930007
1004875,1003930006
1004874,1003930005
1004873,1003930004
1004872,1003930001
1004871,1003930001
1004782,1003927502
1004784,1003927501
1088216,1003920053
1004783,1003920048
1004781,1003920045
1076959,1003920042
1076958,1003920042
1004780,1003920041
1004779,1003920039
1004778,1003920037
1004777,1003920036
1004776,1003920035
1004775,1003920034
1004774,1003920033
1004773,1003920032
1079688,1003920031
1079687,1003920031
1004772,1003920027
1004771,1003920026
1004770,1003920025
1004769,1003920022
1004768,1003920017
1004767,1003920016
1079685,1003920010
1004766,1003920009
1004765,1003920007
1004764,1003920006
1004763,1003920005
1004762,1003920004
1087251,1003917501
1004760,1003910059
1004759,1003910057
1004758,1003910056
1004757,1003910055
1004756,1003910052
1004755,1003910051
1087433,1003910050
1004753,1003910048
1087320,1003910047
1077486,1003910045
1077453,1003910045
1004751,1003910041
1004750,1003910038
1004749,1003910037
1004748,1003910036
1004747,1003910035
1004746,1003910033
1089457,1003910030
1004745,1003910022
1004744,1003910021
1004743,1003910020
1004742,1003910019
1082474,1003910014
1077484,1003910014
1077483,1003910014
1077482,1003910014
1004741,1003910013
1004740,1003910012
1004739,1003910011
1004738,1003910010
1004737,1003910009
1084768,1003910007
1004735,1003910006
1004734,1003910003
1004733,1003910001
1004721,1003907503
1088352,1003907502
1004715,1003907502
1085928,1003907501
1004732,1003900105
1004731,1003900064
1004730,1003900061
1004729,1003900060
1004728,1003900059
1004727,1003900058
1004726,1003900057
1004725,1003900055
1087355,1003900054
1087567,1003900052
1004723,1003900050
1004722,1003900042
1004720,1003900037
1004719,1003900036
1004718,1003900035
1004717,1003900034
1004714,1003900024
1004713,1003900024
1004712,1003900023
1004710,1003900020
1085478,1003900011
1004705,1003900009
1004704,1003900009
1082499,1003900005
1004703,1003900001
1077808,1003897501
1075858,1003897501
1004702,1003890054
1004701,1003890053
1004700,1003890052
1004699,1003890051
1004698,1003890050
1004697,1003890049
1004696,1003890048
1004695,1003890047
1004694,1003890046
1004693,1003890045
1004692,1003890044
1004691,1003890043
1004690,1003890042
1004688,1003890036
1004687,1003890032
1004686,1003890031
1004685,1003890030
1004684,1003890029
1004683,1003890028
1004682,1003890027
1004681,1003890026
1075856,1003890024
1004680,1003890022
1004679,1003890021
1004678,1003890020
1004677,1003890019
1004676,1003890018
1004675,1003890017
1086500,1003890011
1086499,1003890011
1004674,1003890009
1004673,1003890007
1004672,1003890006
1004669,1003890002
1004668,1003890001
1004644,1003877501
1004667,1003870157
1004666,1003870153
1075627,1003870144
1004659,1003870143
1004658,1003870141
1004657,1003870140
1079683,1003870135
1079682,1003870135
1079681,1003870135
1004656,1003870133
1084354,1003870129
1004655,1003870128
1004654,1003870127
1004653,1003870124
1004652,1003870119
1004651,1003870049
1004650,1003870048
1004649,1003870047
1004648,1003870044
1085960,1003870043
1004647,1003870042
1004646,1003870041
1004645,1003870037
1077343,1003870035
1087354,1003870033
1075625,1003870020
1004628,1003870015
1004627,1003870001
1075842,1003867501
