ZoneDist1,BldgClass,YearBuilt,BBL,APPBBL
R6,C1,1900,1005740054,0
R6,C1,1900,1005740055,0
R6,C7,1900,1005740056,0
R6,A9,1900,1005740057,0
R6,C6,1900,1005740058,0
R6,C6,1900,1005740059,0
R6,C4,1900,1005740060,0
R6,A7,1900,1005740061,0
R6,B9,1899,1005740062,0
R6,A4,1900,1005740063,0
R6,A4,1800,1005740064,0
R6,C6,1900,1005740065,0
R6,C0,1899,1005740066,0
R6,D4,1957,1005740067,0
R6,D7,1915,1005740072,0
R6,C1,1900,1005740073,0
C1-6,S1,1899,1005740077,0
R6,R1,1890,1005747501,1005740049
C1-6,S9,1910,1005750001,0
C1-6,C7,1900,1005750003,0
C1-7,D8,1957,1005750011,0
C1-7,D7,1900,1005750013,0
R6,A4,1899,1005750015,0
R6,C0,1843,1005750016,0
R6,W6,1931,1005750017,0
R6,B9,1901,1005750023,0
R6,C6,1931,1005750031,0
R6,C6,1900,1005750032,0
R6,A4,1900,1005750033,0
R6,C6,1900,1005750034,0
R6,A4,1901,1005750035,0
R6,A4,1900,1005750036,0
R6,C2,1900,1005750037,0
R6,S5,1900,1005750038,0
R6,S9,1900,1005750039,0
R6,W9,1920,1005750040,0
R6,C2,1900,1005750041,0
R6,C2,1900,1005750042,0
R6,C0,1899,1005750043,0
R6,A5,1920,1005750044,0
R10,M1,1958,1005750048,0
R6,C6,1900,1005750056,0
R6,D4,1923,1005750057,0
R6,B1,1901,1005750061,0
R6,B1,1901,1005750062,0
R6,A9,1901,1005750063,0
R6,H3,1900,1005750064,0
R6,C2,1900,1005750067,0
R6,C0,1901,1005750068,0
R6,A4,1901,1005750069,0
R6,A4,1901,1005750070,0
R6,C3,1920,1005750071,0
R6,C6,1846,1005750072,0
R6,C1,1900,1005750074,0
R6,C5,1900,1005750075,0
R6,D6,1924,1005750077,0
R6,B2,1900,1005750085,0
C1-6,C7,1900,1005750086,0
R6,A5,1901,1005750124,0
R6,A4,1899,1005750125,0
R6,C3,1920,1005750126,0
R6,C2,1920,1005750127,0
R6,C2,1920,1005750128,0
R6,C2,1900,1005750129,1005750130
R6,S1,1900,1005750130,1005750130
R6,RM,1900,1005757501,1005750076
R6,R4,1912,1005757502,1005750066
C1-7,D4,1960,1005760001,0
C6-2,S3,1900,1005760006,0
C6-2,K4,1900,1005760007,1005760007
C6-2,S4,1920,1005760008,1005760007
C6-2,K1,1920,1005760009,0
C6-2,K4,1920,1005760010,0
C6-2,HB,2011,1005760014,0
C6-2,S2,1901,1005760015,0
C6-2,D4,1960,1005760016,0
C6-2,D4,1900,1005760022,0
C6-2,D4,1961,1005760025,0
C6-2,W6,1913,1005760036,0
C6-4,W9,1900,1005760041,0
C6-4,W6,1920,1005760042,0
C6-4,O3,1924,1005760046,0
R6,A4,1910,1005760048,0
R6,D4,1959,1005760049,0
R6,A4,1910,1005760052,0
R6,C7,1920,1005760053,0
R6,C3,1900,1005760054,0
R6,C1,1920,1005760055,0
R6,D4,1900,1005760056,0
R6,A4,1901,1005760060,0
R6,S1,1901,1005760063,0
R6,A4,1901,1005760064,0
R6,C3,1920,1005760065,0
R6,D4,1952,1005760066,0
R6,D1,1922,1005760076,0
R6,A4,1901,1005760163,0
C6-2,R4,1966,1005767501,1005760201
R6,RM,1931,1005767502,1005760071
C6-2,RM,1910,1005767503,1005760034
C6-2,RM,1920,1005767504,1005760020
C6-2M,D9,1906,1005770010,0
C6-2M,L8,1900,1005770012,0
C6-2M,K4,1900,1005770013,0
C6-2M,D7,1900,1005770014,0
C6-2,H8,1910,1005770015,0
C6-2M,D9,1920,1005770017,0
C6-2M,D7,1900,1005770018,0
C6-2M,O5,1930,1005770019,0
C6-2M,D4,1960,1005770024,0
C6-2,D4,1962,1005770030,0
C6-2,O2,1946,1005770034,0
C6-2M,O5,1910,1005770037,1005770037
C6-4M,O6,1908,1005770039,0
C6-4M,O6,1900,1005770041,0
C6-4,D0,1910,1005770042,0
C6-2,D0,1906,1005770066,0
C6-2,O3,1900,1005770071,0
C6-4,RC,1920,1005777501,1005770044
C6-2,RM,1906,1005777502,1005770001
C6-2,RM,1900,1005777503,1005770047
C6-2M,RM,2008,1005777504,1005770032
M1-6,U0,0,1005780001,0
M1-6,O6,1929,1005780047,0
M1-6,A4,1901,1005780061,0
M1-6,C0,1901,1005780062,0
M1-6,B9,1901,1005780063,0
M1-6,A4,1826,1005780064,0
M1-6,O3,1928,1005780067,0
M1-6,C4,1870,1005780070,0
M1-6,V1,0,1005780071,0
M1-6,D6,2016,1005780075,0
M1-6,V1,0,1005780077,0
M1-6,S2,1915,1005780078,0
M1-6,C3,1910,1005780079,0
M1-6,U1,0,1005780080,0
M1-6,S3,1900,1005790001,0
M1-6,S1,1901,1005790002,0
M1-6,G7,0,1005790003,0
M1-6,D9,0,1005790005,1005790005
M1-6,U1,0,1005790009,0
M1-6,Y1,1912,1005790011,0
M1-6,E7,1924,1005790030,1005790030
M1-6,G6,0,1005790035,1005790030
M1-6,U1,0,1005790043,0
M1-6,G7,0,1005790044,0
,,0,1005790045,
M1-6,O6,1900,1005790047,0
M1-6,O7,1900,1005790060,0
M1-6,K4,1910,1005790068,0
M1-6,O6,1900,1005790070,0
M1-6,Z9,1900,1005790074,0
M1-6,RM,0,1005797501,1005790005
M1-6,D9,2014,1005800011,1005800011
M1-6,H2,2006,1005800015,0
M1-6,O5,1925,1005800019,0
M1-6,E7,1922,1005800022,0
M1-6,O6,1930,1005800039,0
M1-6,G1,1925,1005800052,0
M1-6,O5,1930,1005800060,0
M1-6,H2,2010,1005800063,0
M1-6,O6,1926,1005800065,0
M1-6,RB,1910,1005807501,1005800001
M1-6,O3,1928,1005810001,0
M1-5,V9,0,1005810045,0
M1-5,W3,1911,1005810054,0
M1-5,O6,1926,1005810063,0
PARK,Q1,1930,1005820001,0
C2-6,P8,1910,1005820018,0
C2-6,D1,1941,1005820020,0
C2-6,S1,1920,1005820022,0
C2-6,Z9,0,1005820025,0
C2-6,C7,1900,1005820026,0
C2-6,K2,1956,1005820028,0
C2-6,C1,1910,1005820030,0
C2-6,A5,1910,1005820031,0
C2-6,D1,1929,1005820032,0
C2-6,C4,1910,1005820034,0
R6,C7,1900,1005820035,0
C2-6,C7,1900,1005820041,0
C2-6,C7,1910,1005820042,0
C2-6,D7,2006,1005820043,0
C2-6,P6,1915,1005820050,0
C1-6,S9,1910,1005830001,0
C1-6,K4,1875,1005830002,0
C1-6,C4,1905,1005830003,0
C1-6,C4,1900,1005830004,0
C1-6,S4,1910,1005830005,0
C1-6,S1,1910,1005830006,0
C1-6,S3,1920,1005830007,0
C1-6,C6,1900,1005830008,0
C1-6,S3,1910,1005830009,0
C1-6,B3,1901,1005830010,0
C1-6,C0,1901,1005830011,0
R6,C4,1900,1005830012,0
R6,B9,1901,1005830013,0
R6,C2,1910,1005830014,0
R6,A5,1910,1005830015,0
R6,C4,1900,1005830016,0
R6,C5,1900,1005830017,0
R6,C6,1910,1005830018,0
R6,C2,1915,1005830019,0
R6,A9,1852,1005830020,0
R6,C0,1910,1005830021,0
R6,C1,1900,1005830023,0
R6,C4,1900,1005830024,0
C2-6,C4,1929,1005830025,0
C2-6,C4,1925,1005830026,0
C2-6,C4,1925,1005830027,0
C2-6,D0,1920,1005830029,0
C2-6,Z9,1995,1005830037,0
C2-6,K1,1920,1005830038,0
C2-6,C4,1905,1005830039,0
C2-6,C4,1900,1005830040,0
C2-6,C7,1920,1005830042,0
R6,A4,1910,1005830044,0
R6,C3,1910,1005830045,0
R6,B1,1899,1005830046,0
R6,B1,1901,1005830047,0
R6,B1,1901,1005830048,0
R6,A4,1901,1005830049,0
R6,A7,1901,1005830050,0
R6,C2,1930,1005830051,0
R6,B1,1901,1005830052,0
R6,A4,1901,1005830053,0
R6,A9,1930,1005830054,0
R6,C0,1901,1005830055,0
R6,B1,1899,1005830056,0
C1-6,C2,1930,1005830057,0
C1-6,C0,1901,1005830058,0
R6,B2,1910,1005830122,0
R6,B2,1910,1005830123,0
R6,R1,1844,1005837501,1005830022
R6,B2,1901,1005840017,0
R6,D4,1920,1005840018,0
R6,C4,1900,1005840019,0
R6,D7,1926,1005840020,0
R6,C5,1930,1005840023,0
R6,C6,1900,1005840024,0
R6,A4,1901,1005840025,0
R6,C7,1915,1005840026,0
R6,J5,1836,1005840027,0
R6,A4,1841,1005840028,0
R6,A4,1901,1005840029,0
R6,A4,1901,1005840030,0
R6,A4,1901,1005840031,0
R6,C0,1901,1005840032,0
R6,B3,1901,1005840033,0
R6,A9,1901,1005840034,0
R6,A5,1910,1005840035,0
R6,B9,1915,1005840036,0
C2-6,C7,1900,1005840037,0
R6,B3,1901,1005840038,0
R6,C5,1910,1005840039,0
R6,A4,1915,1005840040,0
R6,C0,1901,1005840041,0
R6,C4,1926,1005840042,0
R6,D4,1926,1005840043,0
R6,C6,1900,1005840045,0
R6,D4,1900,1005840046,0
R6,C3,1910,1005840049,0
R6,C5,1905,1005840050,0
R6,B1,1901,1005840057,0
R6,B1,1901,1005840058,0
R6,C6,1910,1005840059,0
R6,D4,1954,1005840061,0
R6,A3,1901,1005840128,0
C1-6,RM,1925,1005847501,1005840001
C1-6,D7,1900,1005850001,0
C1-6,D4,1940,1005850012,0
C1-6,A4,1901,1005850014,0
C1-6,A4,1901,1005850015,0
R6,B2,1899,1005850016,0
R6,A4,1901,1005850017,0
R6,A5,1901,1005850018,0
,,0,1005850019,
R6,C0,1901,1005850020,0
R6,C0,1901,1005850021,0
R6,C0,1901,1005850022,0
R6,A5,1910,1005850023,0
R6,S5,1915,1005850024,0
R6,C4,1900,1005850025,0
R6,C6,1910,1005850027,0
R6,C6,1910,1005850028,0
R6,C6,1910,1005850029,0
R6,C6,1910,1005850030,0
R6,C6,1910,1005850031,0
R6,C6,1910,1005850032,0
R6,C6,1910,1005850033,0
R6,C1,1900,1005850034,0
C1-6,W1,1906,1005850041,0
C1-6,C7,1900,1005850046,0
C1-6,C7,1915,1005850047,0
C1-6,S2,1900,1005850048,0
C1-6,C7,1920,1005850049,0
C1-6,C0,1901,1005850050,0
C1-6,A4,1901,1005850051,0
C1-6,A4,1901,1005850052,0
R6,A5,1899,1005850053,0
R6,A4,1901,1005850054,0
R6,C0,1910,1005850055,0
R6,A3,1901,1005850065,0
R6,A5,1901,1005850066,0
R6,A5,1901,1005850067,0
R6,A4,1901,1005850068,0
R6,A5,1901,1005850069,0
R6,A4,1901,1005850070,0
R6,C3,1915,1005860001,0
R6,A4,1901,1005860002,0
R6,B9,1901,1005860003,0
C2-6,A4,1901,1005860004,0
C2-6,S3,1900,1005860005,0
R6,A4,1901,1005860006,0
R6,C4,1900,1005860007,0
R6,B3,1901,1005860008,0
R6,C5,1907,1005860009,0
R6,C6,1910,1005860011,0
R6,C0,1901,1005860013,0
R6,A4,1910,1005860014,0
R6,C0,1899,1005860015,0
R6,B3,1798,1005860016,0
R6,B9,1899,1005860017,0
R7-2,M1,1928,1005860020,0
R6,M9,1967,1005860030,0
R6,G7,0,1005860031,0
R6,C7,1880,1005860032,0
R6,C7,1900,1005860035,0
R6,C7,1910,1005860036,0
R6,C4,1900,1005860037,0
R6,C7,1900,1005860038,0
R6,D1,1958,1005860040,0
R6,S3,1910,1005860042,0
C2-6,K1,1910,1005860043,0
C2-6,C4,1900,1005860044,0
C2-6,D7,1998,1005860045,0
C2-6,S1,1905,1005860055,0
C2-6,C4,1910,1005860056,0
R6,C7,1910,1005860057,0
R7-2,A4,1899,1005860059,0
R7-2,B1,1899,1005860060,0
R7-2,S9,1910,1005860061,0
R7-2,S4,1910,1005860062,0
R7-2,S1,1910,1005860063,0
R7-2,S2,1910,1005860064,0
R7-2,S2,1910,1005860065,0
R7-2,S3,1910,1005860066,0
R7-2,C3,1910,1005860072,0
R6,B1,1915,1005860073,0
R6,B3,1899,1005860074,0
R6,A4,1880,1005860075,0
R6,C7,1910,1005860076,0
C2-6,G1,1932,1005860077,0
C2-6,C4,1900,1005860079,0
C2-6,C4,1900,1005860080,0
C2-6,C6,1910,1005860081,0
R6,A4,1899,1005860105,0
R7-2,RM,1999,1005867501,1005860070
C2-6,RM,2008,1005867502,1005860052
C2-6,C7,1910,1005870001,0
C2-6,A4,1899,1005870003,0
C2-6,B2,1899,1005870004,0
C2-6,A4,1899,1005870005,0
R6,A4,1899,1005870006,0
R6,C5,1910,1005870007,0
R6,A9,1899,1005870009,0
C2-6,B9,1899,1005870010,0
C2-6,A9,1821,1005870011,0
C2-6,C5,1900,1005870012,0
C2-6,A9,1899,1005870014,0
C2-6,A5,1899,1005870015,0
C2-6,K1,1920,1005870016,0
C2-6,S3,1960,1005870020,0
C2-6,C5,1925,1005870021,0
C2-6,S2,1910,1005870024,0
C2-6,S3,1910,1005870025,0
C2-6,C7,1900,1005870026,0
C2-6,C5,1900,1005870028,0
C2-6,C5,1900,1005870029,0
C2-6,D7,1926,1005870030,0
C2-6,K1,1910,1005870035,0
C2-6,S2,1901,1005870036,0
C2-6,O1,1910,1005870037,0
R6,A4,1899,1005870043,0
R6,D4,1931,1005870044,0
R6,C7,1910,1005870046,0
R6,A4,1899,1005870049,0
C2-6,B2,1899,1005870050,0
C2-6,B9,1899,1005870051,0
C2-6,A9,1899,1005870052,0
C2-6,A4,1899,1005870053,0
C2-6,A4,1899,1005870054,0
C2-6,A9,1910,1005870055,1005870055
C2-6,K2,1910,1005870056,0
C2-6,K1,1950,1005870061,1005870055
C2-6,C0,1899,1005870062,0
C2-6,C0,1899,1005870063,0
C2-6,B9,1899,1005870064,0
C2-6,A4,1899,1005870065,0
C2-6,A4,1899,1005870066,0
R6,R2,1929,1005877501,1005870040
C2-6,RM,1925,1005877502,1005870032
R6,B9,1910,1005880002,1005880001
R6,S1,1890,1005880003,1005880001
R6,A4,1899,1005880004,0
R6,C7,1900,1005880006,0
R6,D4,1930,1005880007,0
R6,D1,1926,1005880009,0
R6,A9,1915,1005880011,0
R6,B1,1915,1005880012,0
R6,B1,1899,1005880013,0
R6,C0,1910,1005880014,0
R6,A4,1899,1005880015,0
R6,A5,1915,1005880016,0
R6,C1,1950,1005880017,0
R6,C7,1910,1005880018,0
C1-6,S3,1910,1005880022,0
C1-6,S3,1910,1005880023,0
C1-6,S3,1940,1005880024,0
C2-6,S3,1910,1005880025,0
C2-6,C7,1900,1005880026,0
C2-6,S2,1910,1005880028,0
C2-6,K2,1910,1005880029,0
R6,C6,1910,1005880030,0
R6,C2,1900,1005880032,0
R6,B9,1910,1005880033,0
R6,A4,1920,1005880034,0
R6,W8,1900,1005880035,0
R6,W8,1900,1005880036,0
R6,B2,1910,1005880037,0
R6,C1,1900,1005880038,0
R6,C4,1910,1005880039,0
R6,C5,1910,1005880040,0
R6,A5,1900,1005880041,1005880001
R6,C6,1900,1005880042,0
R6,D4,1890,1005880043,0
R6,C7,1890,1005880045,0
R6,C7,1900,1005880047,0
R6,C6,1908,1005880048,0
R6,S3,1910,1005880050,0
R6,D7,1929,1005880051,0
R6,C7,1920,1005880054,0
R6,C7,1900,1005880057,0
C1-6,C5,1905,1005880058,0
C1-6,S3,1910,1005880059,0
C1-6,S5,1910,1005880060,0
C1-6,S3,1910,1005880061,0
C1-6,S2,1910,1005880062,0
C1-6,S9,1910,1005880063,0
C1-6,S9,1910,1005880066,0
C1-6,C7,1900,1005880067,0
C1-6,C4,1900,1005880069,0
R6,C5,1905,1005880070,0
R6,D1,1920,1005880071,0
R6,C5,1905,1005880074,0
R6,A4,1899,1005880075,0
R6,C5,1900,1005880076,0
R6,C4,1900,1005880077,0
R6,D3,1888,1005880078,0
R6,D1,1900,1005880079,0
R6,A4,1915,1005880081,0
R6,A1,1899,1005880082,0
C1-6,RM,1920,1005887501,1005880020
R6,R1,1900,1005887502,1005880001
R7-2,S3,1929,1005890002,0
R7-2,S3,1920,1005890003,0
R7-2,S3,1920,1005890004,1005890004
R7-2,S3,1920,1005890005,0
R7-2,S3,1910,1005890006,0
R7-2,S1,1910,1005890007,0
R7-2,S1,1899,1005890008,0
R7-2,S3,1920,1005890009,0
R7-2,K1,1920,1005890010,0
R7-2,C5,1960,1005890011,0
R6,C7,1940,1005890012,0
R6,S5,1940,1005890013,0
R6,C6,1920,1005890014,0
R6,C7,1900,1005890017,0
R6,Z9,0,1005890019,0
R7-2,K1,1987,1005890028,0
R7-2,C7,1900,1005890029,0
R7-2,J3,1920,1005890030,0
R7-2,J3,1920,1005890031,0
R7-2,S2,1920,1005890033,0
R7-2,S5,1920,1005890034,0
R7-2,S2,1920,1005890035,0
R7-2,S4,1920,1005890036,0
R7-2,S5,1920,1005890037,0
R7-2,S3,1920,1005890038,0
R7-2,K2,1967,1005890039,0
R7-2,K4,1920,1005890040,0
R7-2,K2,1910,1005890041,0
R7-2,S9,1900,1005890043,1005890043
R7-2,A9,1900,1005890044,1005890043
R7-2,C5,1900,1005890045,0
R7-2,C7,1900,1005890046,0
R7-2,C7,1900,1005890047,0
R7-2,K4,1920,1005890048,0
R6,A9,1900,1005890104,1005890004
R6,A9,1900,1005890144,1005890043
R7-2,RM,1929,1005897501,0
R7-2,S9,1920,1005900001,1005900001
R7-2,C7,1920,1005900002,0
R7-2,S2,1910,1005900005,0
R7-2,M1,1920,1005900007,0
R7-2,S1,1910,1005900008,0
R7-2,K4,1920,1005900009,0
R7-2,S4,1920,1005900010,0
R7-2,C6,1930,1005900011,0
R7-2,C6,1926,1005900013,0
R6,C6,1920,1005900014,0
R6,C6,1921,1005900015,0
R6,D7,1940,1005900016,0
R6,S2,1940,1005900018,1005900018
R6,C0,1910,1005900019,1005900018
R6,W3,1920,1005900020,0
R6,C4,1920,1005900021,0
R6,D1,1920,1005900022,0
R6,C4,1900,1005900025,0
R6,C4,1900,1005900026,0
R6,C7,2001,1005900028,0
R6,C7,1920,1005900029,0
R6,S5,1910,1005900031,0
R7-2,C7,1910,1005900032,0
R6,C7,1900,1005900033,0
R6,D7,1900,1005900034,0
R6,C1,1890,1005900037,1005900037
R6,C4,1920,1005900038,0
R6,A5,1900,1005900041,0
R6,A5,1899,1005900042,0
R6,C1,1900,1005900043,0
R6,C7,1910,1005900045,0
R6,C7,1900,1005900047,0
R7-2,K9,1900,1005900048,0
R7-2,S3,1910,1005900049,1005900049
C2-6,C7,1875,1005900050,0
C2-6,C7,1900,1005900051,0
C2-6,C7,1900,1005900052,0
C2-6,K4,1910,1005900053,0
C2-6,K1,1900,1005900054,0
C2-6,K2,1910,1005900055,0
C2-6,W8,1916,1005900056,0
C2-6,S2,1899,1005900059,0
R6,C5,1875,1005900060,0
R6,C7,1900,1005900061,0
R6,K4,1910,1005900063,0
R6,S4,1910,1005900064,0
R6,C7,1910,1005900073,0
R6,C7,1900,1005900075,0
R6,C5,1900,1005900076,0
R6,D0,1926,1005900077,0
R6,C4,1900,1005900078,0
R6,D4,1930,1005900079,0
R6,S2,1899,1005900081,0
R6,C4,1910,1005900082,0
R6,C4,1900,1005900083,0
R6,C7,1900,1005900084,0
R6,C4,1890,1005900085,0
R6,C4,1890,1005900086,0
R7-2,D1,1890,1005900087,0
R7-2,B3,1890,1005900088,0
R6,B1,1900,1005900137,1005900037
R7-2,A5,1900,1005900149,1005900001
R6,R1,1910,1005907501,1005900039
R6,RM,1930,1005907502,1005900069
C4-5,K2,1910,1005910002,0
C4-5,S1,1910,1005910003,0
C4-5,S1,1910,1005910004,0
C4-5,K1,1900,1005910006,0
C4-5,S9,1910,1005910009,0
C4-5,S9,1910,1005910010,0
C4-5,K4,1900,1005910015,0
C4-5,K1,1920,1005910017,0
C4-5,C7,1920,1005910019,0
C4-5,S2,1910,1005910020,0
C4-5,K4,1920,1005910022,0
C4-5,D4,1961,1005910026,0
C4-5,C7,1910,1005910033,0
C4-5,K2,1920,1005910034,0
C4-5,K1,1900,1005910036,0
C1-6,D7,1900,1005910040,0
C1-6,C7,1900,1005910043,0
C1-6,S9,1900,1005910045,0
C1-6,S4,1920,1005910046,0
R6,S5,1915,1005910047,0
R6,C7,1910,1005910048,0
C4-5,C6,1900,1005910049,0
C4-5,C7,1900,1005910051,0
C4-5,K1,1910,1005910052,0
C4-5,K4,1910,1005910053,0
C4-5,K1,1905,1005910054,0
C4-5,S2,1910,1005910060,0
C4-5,S2,1910,1005910061,0
C4-5,O8,1910,1005910062,0
R6,B9,1899,1005920005,0
R6,C3,1910,1005920006,0
R6,C0,1900,1005920007,0
R6,S2,1920,1005920008,0
R6,B3,1899,1005920009,0
R6,B3,1899,1005920010,0
R6,B1,1899,1005920011,0
R6,B3,1899,1005920012,0
R6,A4,1899,1005920013,0
R6,C0,1899,1005920014,0
R6,C0,1899,1005920015,0
R7-2,C0,1899,1005920016,0
R7-2,S3,1910,1005920017,0
R7-2,S9,1910,1005920018,0
R7-2,S9,1910,1005920019,0
R7-2,S5,1910,1005920021,0
R7-2,K4,1900,1005920022,0
R7-2,S5,1915,1005920023,0
R7-2,S3,1910,1005920024,0
R7-2,C7,1900,1005920026,0
R7-2,S5,1910,1005920027,0
R7-2,S5,1910,1005920028,0
R6,C7,1900,1005920029,0
R6,C7,1905,1005920032,0
R6,K4,1910,1005920034,0
R6,K4,1910,1005920035,0
R6,K4,1910,1005920036,0
R6,S9,1910,1005920037,0
R6,B1,1910,1005920039,0
R6,D6,1929,1005920040,0
R6,D1,1885,1005920042,0
R6,A5,1899,1005920044,1005920044
R6,A5,1899,1005920045,1005920044
R6,D1,1900,1005920046,0
R6,C7,1900,1005920048,0
R6,C6,1899,1005920049,0
R6,C1,1900,1005920050,0
R6,C1,1900,1005920052,0
R6,C6,1910,1005920054,0
R6,C5,1905,1005920055,0
R6,A9,1915,1005920056,1005920056
R6,A5,1915,1005920057,1005920056
R6,A7,1905,1005920060,0
R6,C3,1910,1005920061,0
R6,D1,1930,1005920062,0
R6,M4,1920,1005920063,0
R7-2,D4,1929,1005920066,0
R7-2,S3,1910,1005920068,0
R7-2,W2,1954,1005920069,0
R7-2,M1,1915,1005920071,0
R6,W2,1911,1005920072,0
R6,C5,1940,1005920074,0
R6,C7,1900,1005920075,0
R6,C0,1925,1005920078,0
R6,A4,1899,1005920079,0
R6,D1,1926,1005920080,0
R6,D3,1924,1005920082,0
PARK,Q1,0,1005920087,0
R6,RM,1920,1005927501,1005920001
R6,R1,0,1005927502,1005920058
C4-5,S9,1915,1005930001,0
R6,C5,1900,1005930002,0
R6,C6,1900,1005930003,0
R6,A5,1899,1005930004,0
R6,C0,1899,1005930005,0
R6,A4,1899,1005930006,0
R6,C3,1910,1005930007,0
R6,C5,1905,1005930008,0
R6,S2,1910,1005930012,0
C4-5,K1,1960,1005930013,0
C4-5,K2,1915,1005930022,0
C4-5,K7,1915,1005930023,0
C4-5,K1,1920,1005930024,0
C4-5,K4,1900,1005930026,0
C4-5,K4,1910,1005930027,0
C4-5,C7,1910,1005930028,0
R6,C4,1890,1005930029,0
R6,D1,1930,1005930036,0
R6,S1,1910,1005930041,0
R6,S4,1910,1005930042,0
R6,S4,1915,1005930043,0
R6,C7,1910,1005930044,0
R6,S5,1910,1005930045,0
R6,C3,1910,1005930047,0
R6,C5,1910,1005930048,0
R6,A5,1925,1005930049,0
R6,I5,1915,1005930051,0
R6,RM,1940,1005937501,1005930010
R6,R4,1915,1005937502,1005930031
C6-2A,O5,1915,1005940008,0
C6-2A,K1,1910,1005940032,0
C6-2A,O1,1915,1005940033,0
C6-2A,S1,1899,1005940034,0
C6-2A,C7,1910,1005940035,0
C6-2A,K1,1915,1005940036,0
C6-2A,C5,1920,1005940041,0
C6-2A,S0,1905,1005940071,0
C6-2A,D5,1920,1005940072,0
C6-2A,K2,1910,1005940079,0
C6-2A,K4,1920,1005940081,0
C6-2A,L8,1970,1005940082,0
C6-2A,E2,1956,1005940083,0
C6-2A,D9,1900,1005940087,1005940087
C6-2A,K2,2016,1005940104,0
C6-2A,C7,1910,1005940105,0
C6-2A,G6,1910,1005940108,0
C6-2A,O2,1899,1005940111,0
C6-2A,O2,1899,1005940112,0
C6-2A,S3,1920,1005940113,0
C6-2A,H9,2013,1005940115,1005940099
C6-2A,RM,1909,1005947501,1005940015
C6-2A,RM,1890,1005947502,1005940062
C6-2A,RM,2003,1005947503,1005940037
C6-2A,RM,1915,1005947504,1005940021
C6-2A,R4,2005,1005947505,1005940056
C6-2A,RM,2005,1005947506,1005940074
C6-2A,RM,2005,1005947507,1005940077
C6-2A,RM,2007,1005947508,1005940001
C6-2A,RM,2008,1005947509,1005940065
C6-2A,R4,0,1005947510,1005940044
C6-2A,D3,0,1005950001,1005950001
C6-2A,D0,1920,1005950006,0
C6-2A,V1,0,1005950009,0
C6-2A,D0,1900,1005950011,0
C6-2A,S3,1905,1005950014,0
C6-2A,D0,1926,1005950016,0
C6-2A,S4,1900,1005950030,0
C6-2A,S2,1899,1005950037,0
C6-2A,S2,1899,1005950038,0
C6-2A,S1,1899,1005950039,0
C6-2A,C4,1910,1005950040,0
C6-2A,D4,1900,1005950041,0
C6-2A,D0,1900,1005950044,0
C6-2A,D4,1920,1005950048,0
C6-2A,S3,1910,1005950051,0
C6-2A,D0,1911,1005950059,0
,,0,1005950060,
C6-2A,L3,1910,1005950061,0
C6-2A,S1,1805,1005950071,0
C6-2A,S3,1900,1005950072,0
C6-2A,S3,1900,1005950073,0
C6-2A,L9,1900,1005950074,0
C6-2A,S1,1899,1005950075,0
C6-2A,S3,1900,1005950076,0
C6-2A,A9,1899,1005950082,0
C6-2A,A9,1899,1005950083,0
C6-2A,S1,1910,1005950084,0
M2-4,Y6,2014,1005950087,0
M2-4,U1,0,1005950090,0
C6-2A,RB,1930,1005957501,1005950077
C6-2A,R4,1920,1005957502,1005950046
C6-2A,RM,1920,1005957503,1005950027
C6-2A,RM,2005,1005957504,1005950068
C6-2A,R1,2009,1005957505,1005950033
C6-2A,RM,2011,1005957506,1005950052
C6-2A,RM,1900,1005957507,1005950062
C6-2A,R4,2013,1005957508,1005950010
C6-2A,RR,0,1005957509,1005950001
C6-3,L2,1933,1005960001,0
M2-4,E9,1949,1005960092,0
M2-4,RG,2011,1005967501,1005960050
M1-6,O5,1910,1005970001,0
M1-6,HB,2012,1005970005,0
M1-6,O5,1910,1005970007,0
M1-6,L3,1910,1005970010,0
M1-6,O6,1907,1005970012,0
M1-6,D7,1920,1005970032,0
M1-6,C7,1900,1005970033,0
M1-6,C5,1910,1005970037,0
M1-6,W9,1900,1005970038,0
M1-6,E9,1909,1005970039,0
M1-6,D4,1920,1005970045,0
M1-6,F5,1900,1005970046,0
M1-6,V1,0,1005970050,0
M1-6,C4,1900,1005970051,0
M1-6,C4,1901,1005970052,0
M1-6,O9,1925,1005970055,0
M1-6,O6,1967,1005970062,0
M1-6,RM,1901,1005977501,1005970070
M1-6,RM,1920,1005977502,1005970048
M1-6,G1,1920,1005980042,0
M1-6,G6,0,1005980048,0
M1-6,O6,1931,1005980058,0
M1-6,O6,1987,1005990064,1005990050
M1-5,G1,1925,1006000029,0
M1-5,G4,1950,1006000038,0
M1-5,RC,1921,1006007501,1006000063
M1-5,D6,2016,1006010010,1006010010
M1-5,G7,0,1006010012,0
M1-5,G1,1966,1006010013,0
M1-5,E9,1999,1006010026,1006010026
M1-5,O6,1920,1006010047,0
M1-5,O6,1921,1006010052,0
M1-5,F5,1920,1006010072,0
M1-5,RM,1920,1006017501,1006010058
M1-5,RM,1900,1006017502,1006010042
M1-5,D6,2003,1006020010,1006020001
M1-5/R7X,V1,0,1006020028,0
M1-5/R7X,D4,1880,1006020030,0
M1-5,O6,1925,1006020036,0
M1-5/R7X,V1,0,1006020055,0
M1-5/R7X,S5,1920,1006020056,0
M1-5/R7X,L9,1911,1006020058,1006020058
M1-5/R7X,S1,1900,1006020064,0
M1-5,O6,1936,1006020068,0
